Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Coop,ROSINER,10.7,NØDDER & TØRRET FRUGT,,,250,GR.,2025-05-26,rosiner,Raisins,Nuts & Dried Fruit,Raisins Nuts & Dried Fruit,Raisins Nuts & Dried Fruit,Raisins,Raisins (0.72),Dried Fruit (0.67),Canned Fruit (0.53),True
Coop,GRANOLA NØDDER,31.3,MORGENMAD,,,500,GR.,2025-05-26,granola nødder,Granola nuts,Breakfast,Granola nuts Breakfast,Granola nuts Breakfast,Nut Butter,Nut Butter (0.52),Yogurt (0.46),Baked Beans (0.44),True
Coop,FRUGTSTÆNGER,17.99,NØDDER & TØRRET FRUGT,,,100,GR.,2025-05-26,frugtstænger,Fruit poles,Nuts & Dried Fruit,Fruit poles Nuts & Dried Fruit,Fruit poles Nuts & Dried Fruit,Dried Fruit,Dried Fruit (0.68),Canned Fruit (0.60),Fruit Mix (0.58),True
Coop,COFFEE CREAMER,12.92,KAFFETILBEHØR,,,250,GR.,2025-05-26,coffee creamer,coffee creamer,Coffee Accessories,coffee creamer Coffee Accessories,coffee creamer Coffee Accessories,Coffee,Coffee (0.66),Coffee Beans (0.60),Instant Coffee (0.59),True
Coop,MOZZARELLA 13%,21.11,MADLAVNINGSOST M.V.,,,150,GR.,2025-05-26,mozzarella,Mozzarella,Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella,Mozzarella (0.81),Cottage Cheese (0.61),Cheese Slices (0.57),True
Coop,MARMELADE,20.86,MARMELADE & CHOKOLADE PÅLÆG M.V.,,,415,GR.,2025-05-26,marmelade,jam,Jam & Chocolate Spreads etc.,jam Jam & Chocolate Spreads etc.,jam Jam & Chocolate Spreads etc.,Jam,Jam (0.60),Chocolate (0.45),Fruit Mix (0.42),True
Coop,MOZZARELLA,15.08,MADLAVNINGSOST M.V.,,,140,GR.,2025-05-26,mozzarella,Mozzarella,Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella,Mozzarella (0.81),Cottage Cheese (0.61),Cheese Slices (0.57),True
Coop,SOUR CREAM & ONION,11.62,CHIPS OG SNACKS,,,70,GR.,2025-05-26,sour cream & onion,sour cream & onion,Chips and Snacks,sour cream & onion Chips and Snacks,sour cream & onion Chips and Snacks,Chips,Chips (0.55),Onions (0.46),Biscuits (0.46),True
Coop,PINK LADY ÆBLER,19.66,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",,,1,BAKKE,2025-05-26,pink lady æbler,pink lady apples,"Pear, Apple, Banana & Citrus Fruit","pink lady apples Pear, Apple, Banana & Citrus Fruit","pink lady apples Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.60),Fruit Mix (0.53),Canned Fruit (0.52),True
Coop,MILD OST 13%,35.05,SKIVESKÅRET,,,200,GR.,2025-05-26,mild ost,mild cheese,Sliced,mild cheese Sliced,mild cheese Sliced,Cheese Slices,Cheese Slices (0.74),Cheese Block (0.60),Cream Cheese (0.60),True
Coop,HELÆG,18.08,ÆG,,,180,GR.,2025-05-26,helæg,whole eggs,Eggs,whole eggs Eggs,whole eggs Eggs,Eggs,Eggs (0.79),Waffles (0.35),Biscuits (0.33),True
Coop,"A38 HINDBÆR 0,4%",19.7,SYRNEDE PRODUKTER,,,1,KG.,2025-05-26,"a hindbær ,",a raspberries,Soured Products,a raspberries Soured Products,a raspberries Soured Products,Strawberries,Strawberries (0.65),Blueberries (0.62),Berries (0.61),True
Coop,HAKKEDE TOMATER,6.46,KONSERVES & SURVARER,,,400,GR.,2025-05-26,hakkede tomater,chopped tomatoes,Canned Goods & Pickles,chopped tomatoes Canned Goods & Pickles,chopped tomatoes Canned Goods & Pickles,Canned Fruit,Canned Fruit (0.62),Pickles (0.60),Tomatoes (0.59),True
Coop,"PILSNER 4,4%",3.39,ØL,,,33,CL.,2025-05-26,"pilsner ,",Pilsner,Beer,Pilsner Beer,Pilsner Beer,Sports Drink,Sports Drink (0.52),Cider (Alcoholic) (0.48),Cider (0.45),True
Coop,"AUSSIE RULES 13,5%",40.88,RØDVIN,,,75,CL.,2025-05-26,"aussie rules ,",aussie rules,Red Wine,aussie rules Red Wine,aussie rules Red Wine,Sports Drink,Sports Drink (0.38),Grapes (0.33),Cider (Alcoholic) (0.32),True
Coop,GAMMEL INGSTRUP 45+,89.28,SKÆREOST,,,0.65,KG.,2025-05-26,gammel ingstrup +,old singstrup,Block Cheese,old singstrup Block Cheese,old singstrup Block Cheese,Cheese Block,Cheese Block (0.74),Cream Cheese (0.56),Cottage Cheese (0.55),True
Coop,FLØDEOST,14.68,SMØREOST,,,150,GR.,2025-05-26,flødeost,cream cheese,Spreadable Cheese,cream cheese Spreadable Cheese,cream cheese Spreadable Cheese,Cream Cheese,Cream Cheese (0.78),Cottage Cheese (0.65),Cheese Block (0.60),True
Coop,TYKSTEGSBØFFER,80.58,OKSEKØD,,,300,GR.,2025-05-26,tykstegsbøffer,fat roast steaks,Beef,fat roast steaks Beef,fat roast steaks Beef,Beef,Beef (0.79),Beef Mince (0.51),Sausage (0.41),True
Coop,PISKEFLØDE 36%,16.75,FLØDE M.V.,,,0.25,LTR.,2025-05-26,piskefløde,whip cream,Cream etc.,whip cream Cream etc.,whip cream Cream etc.,Whipping Cream,Whipping Cream (0.80),Ice Cream (0.59),Cream Cheese (0.54),True
Coop,CAFFE LATTE,39.23,INSTANT KAFFE,,,14,STK.,2025-05-26,caffe latte,caffe latte,Instant Coffee,caffe latte Instant Coffee,caffe latte Instant Coffee,Instant Coffee,Instant Coffee (0.82),Coffee (0.71),Ground Coffee (0.63),True
Coop,FILET ALA MØRBRAD,48.53,GRIS,,,400,GR.,2025-05-26,filet ala mørbrad,fillets ala tenderloin,Pork,fillets ala tenderloin Pork,fillets ala tenderloin Pork,Fish Fillet,Fish Fillet (0.59),Pork Mince (0.56),Pork Chops (0.51),True
Coop,ØKO. RØDBEDER,1.58,GROV GRØNT,,,0.1,KG.,2025-05-26,rødbeder,Beetroot,Coarse Vegetables,Beetroot Coarse Vegetables,Beetroot Coarse Vegetables,Vegetable Juice,Vegetable Juice (0.46),Frozen Mixed Vegetables (0.40),Cabbage (0.40),True
Coop,APPELSIN,21.13,JUICE M.V.,,,1.5,LTR.,2025-05-26,appelsin,orange,Juice etc.,orange Juice etc.,orange Juice etc.,Orange Juice,Orange Juice (0.88),Grape Juice (0.72),Fruit Juice (Mixed) (0.71),True
Coop,SALATOST,12.5,MADLAVNINGSOST M.V.,,,100,GR.,2025-05-26,salatost,Salad cheese,Cooking Cheese etc.,Salad cheese Cooking Cheese etc.,Salad cheese Cooking Cheese etc.,Cottage Cheese,Cottage Cheese (0.64),Cream Cheese (0.63),Cheese Slices (0.60),True
Coop,"MINIMÆLK 0,4%",14.91,MÆLK M.V.,,,1,LTR.,2025-05-26,"minimælk ,",mini-milk,Milk etc.,mini-milk Milk etc.,mini-milk Milk etc.,Milk,Milk (0.74),Plant Milk (0.65),Cocoa Milk (0.64),True
Coop,SOLSIKKERUGBRØD,24.67,RUGBRØD,,,950,GR.,2025-05-26,solsikkerugbrød,sunflower-seed bread,Rye Bread,sunflower-seed bread Rye Bread,sunflower-seed bread Rye Bread,Rye Bread,Rye Bread (0.77),Bread Loaf (0.61),Sandwich Bread (0.60),True
Coop,STATE ENERGY,10.12,ENERGIDRIKKE,,,35,CL.,2025-05-26,state energy,state energy,Energy Drinks,state energy Energy Drinks,state energy Energy Drinks,Energy Drink,Energy Drink (0.80),Sports Drink (0.50),Soda (0.41),True
Coop,"NATUREL YOGHURT 0,5%",21.33,YOGHURT M.V.,,,1,KG.,2025-05-26,"naturel yoghurt ,",natural yogurt,Yogurt etc.,natural yogurt Yogurt etc.,natural yogurt Yogurt etc.,Yogurt,Yogurt (0.81),Herbal Tea (0.43),Milk (0.39),True
Coop,TOMAT PASTA,4.76,KONSERVES & SURVARER,,,140,GR.,2025-05-26,tomat pasta,tomato paste,Canned Goods & Pickles,tomato paste Canned Goods & Pickles,tomato paste Canned Goods & Pickles,Tomato Paste,Tomato Paste (0.69),Canned Fruit (0.60),Pickles (0.57),True
Coop,ÆBLER I POSE,19.74,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",,,1.5,KG.,2025-05-26,æbler i pose,apples in bag,"Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit","apples in bag Pear, Apple, Banana & Citrus Fruit",Apples,Apples (0.65),Canned Fruit (0.59),Fruit Mix (0.57),True
Coop,ØKOLOGISKE ÆG,37.63,ÆG,,,10,STK.,2025-05-26,æg,eggs,Eggs,eggs Eggs,eggs Eggs,Eggs,Eggs (0.90),Biscuits (0.38),Waffles (0.37),True
Coop,RØD PEBER,7.97,"AGURK, TOMAT & PEBERFRUGT",,,1,STK.,2025-05-26,rød peber,red pepper,"Cucumber, Tomato & Bell Pepper","red pepper Cucumber, Tomato & Bell Pepper","red pepper Cucumber, Tomato & Bell Pepper",Bell Peppers,Bell Peppers (0.62),Cucumber (0.57),Chili Peppers (0.54),True
Coop,MOZZARELLA,9.71,MADLAVNINGSOST M.V.,,,125,GR.,2025-05-26,mozzarella,Mozzarella,Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella,Mozzarella (0.81),Cottage Cheese (0.61),Cheese Slices (0.57),True
Coop,"MINIMÆLK 0,4%",17.29,MÆLK M.V.,,,1,LTR.,2025-05-26,"minimælk ,",mini-milk,Milk etc.,mini-milk Milk etc.,mini-milk Milk etc.,Milk,Milk (0.74),Plant Milk (0.65),Cocoa Milk (0.64),True
Coop,RIBBENSSTEG 900-1200G,77.51,GRIS,,,900,GR.,2025-05-26,ribbenssteg g,rib roast g,Pork,rib roast g Pork,rib roast g Pork,Pork,Beef (0.50),Pork Mince (0.49),Pork Chops (0.49),True
Coop,SOLSIKKERUGBRØD,13.38,RUGBRØD,,,475,GR.,2025-05-26,solsikkerugbrød,sunflower-seed bread,Rye Bread,sunflower-seed bread Rye Bread,sunflower-seed bread Rye Bread,Rye Bread,Rye Bread (0.77),Bread Loaf (0.61),Sandwich Bread (0.60),True
Coop,PORT GUDHJEM,16.35,SPECIALOST,,,100,GR.,2025-05-26,port gudhjem,port godhome,Specialty Cheese,port godhome Specialty Cheese,port godhome Specialty Cheese,Cottage Cheese,Cottage Cheese (0.58),Cheese Block (0.53),Cream Cheese (0.52),True
Coop,MAYONNAISE,11.79,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,400,GR.,2025-05-26,mayonnaise,mayonnaise,"Ketchup, Remoulade, Mayonnaise etc.","mayonnaise Ketchup, Remoulade, Mayonnaise etc.","mayonnaise Ketchup, Remoulade, Mayonnaise etc.",Mayonnaise,Mayonnaise (0.77),Ketchup (0.58),Yogurt (0.40),True
Coop,HK. OKSEKØD 4-7%,63.29,HAKKET KØD,,,350,GR.,2025-05-26,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),True
Coop,"MINIMÆLK 0,4%",13.52,MÆLK M.V.,,,1,LTR.,2025-05-26,"minimælk ,",mini-milk,Milk etc.,mini-milk Milk etc.,mini-milk Milk etc.,Milk,Milk (0.74),Plant Milk (0.65),Cocoa Milk (0.64),True
Coop,EKS. JOMFRU OLIVENOLIE,67.96,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,eks jomfru olivenolie,ex virgin olive oil,"Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic",Garlic,Garlic (0.39),Orange Juice (0.37),Vegetable Juice (0.37),True
Coop,"TUBORG CLASSIC 4,6%",4.23,ØL,,,33,CL.,2025-05-26,"tuborg classic ,",tuborg classic,Beer,tuborg classic Beer,tuborg classic Beer,Sports Drink,Sports Drink (0.47),Flavored Water (0.42),Cider (Alcoholic) (0.40),True
Coop,KIRSEBÆRVIN 14%,31.98,HEDVIN/APERITIF,,,75,CL.,2025-05-26,kirsebærvin,cherry wine,Fortified Wine/Aperitif,cherry wine Fortified Wine/Aperitif,cherry wine Fortified Wine/Aperitif,Grape Juice,Grape Juice (0.41),Cider (Alcoholic) (0.39),Grapes (0.36),True
Coop,SUPPEHORN,10.37,"RIS & PASTA, MV",,,500,GR.,2025-05-26,suppehorn,Soup horns,"Rice & Pasta, etc.","Soup horns Rice & Pasta, etc.","Soup horns Rice & Pasta, etc.",Pasta Sauce,Pasta Sauce (0.55),Pasta (0.54),Rice (0.54),True
Coop,HK. BØFFER M/BACON,35.08,OKSEKØD,,,250,GR.,2025-05-26,hk bøffer mbacon,hep steaks bacon,Beef,hep steaks bacon Beef,hep steaks bacon Beef,Beef,Beef (0.70),Beef Mince (0.53),Sausage (0.45),True
Coop,ØKO. MYNTE,14.88,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,mynte,mint,Herbs & Flavour Enhancers,mint Herbs & Flavour Enhancers,mint Herbs & Flavour Enhancers,Herbal Tea,Herbal Tea (0.51),Multivitamin Juice (0.36),Berry Juice (0.34),True
Coop,INNOCENT JUICE,20.29,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",,,900,ML.,2025-05-26,innocent juice,Innocent juice,"Juice, Cocoa, Drinking Yogurt etc.","Innocent juice Juice, Cocoa, Drinking Yogurt etc.","Innocent juice Juice, Cocoa, Drinking Yogurt etc.",Juice,Juice (0.65),Apple Juice (0.64),Fruit Juice (Mixed) (0.62),True
Coop,STATE ENERGY,15.44,ENERGIDRIKKE,,,40,CL.,2025-05-26,state energy,state energy,Energy Drinks,state energy Energy Drinks,state energy Energy Drinks,Energy Drink,Energy Drink (0.80),Sports Drink (0.50),Soda (0.41),True
Coop,PARBOILED RIS,9.29,"RIS & PASTA, MV",,,500,GR.,2025-05-26,parboiled ris,parboiled rice,"Rice & Pasta, etc.","parboiled rice Rice & Pasta, etc.","parboiled rice Rice & Pasta, etc.",Rice,Rice (0.65),Pasta (0.50),Pasta Sauce (0.49),True
Coop,OREGANO,6.38,KRYDDERIER,,,25,GR.,2025-05-26,oregano,oregano,Spices,oregano Spices,oregano Spices,Garlic,Garlic (0.43),Chili Peppers (0.38),Pasta Sauce (0.38),True
Coop,STATE ENERGY,14.58,ENERGIDRIKKE,,,40,CL.,2025-05-26,state energy,state energy,Energy Drinks,state energy Energy Drinks,state energy Energy Drinks,Energy Drink,Energy Drink (0.80),Sports Drink (0.50),Soda (0.41),True
Coop,MILD SKIVEOST 30+,34.26,SKIVESKÅRET,,,300,GR.,2025-05-26,mild skiveost +,mild disc cheese,Sliced,mild disc cheese Sliced,mild disc cheese Sliced,Cheese Slices,Cheese Slices (0.66),Cheese Block (0.54),Cream Cheese (0.54),True
Coop,PITABRØD,28.38,FAST FOOD BRØD,,,220,GR.,2025-05-26,pitabrød,Pita bread,Fast Food Bread,Pita bread Fast Food Bread,Pita bread Fast Food Bread,Sandwich Bread,Sandwich Bread (0.65),Toast Bread (0.62),Bread Loaf (0.60),True
Coop,SOLSIKKERUGBRØD,10.64,RUGBRØD,,,600,GR.,2025-05-26,solsikkerugbrød,sunflower-seed bread,Rye Bread,sunflower-seed bread Rye Bread,sunflower-seed bread Rye Bread,Rye Bread,Rye Bread (0.77),Bread Loaf (0.61),Sandwich Bread (0.60),True
Coop,PÅLÆGSCHOKOLADE,23.9,MARMELADE & CHOKOLADE PÅLÆG M.V.,,,120,GR.,2025-05-26,pålægschokolade,cold chocolate,Jam & Chocolate Spreads etc.,cold chocolate Jam & Chocolate Spreads etc.,cold chocolate Jam & Chocolate Spreads etc.,Chocolate,Chocolate (0.64),Ice Cream (0.49),Cocoa Milk (0.45),True
Coop,HK. KYLLINGEKØD 7-10%,38.16,HAKKET KØD,,,400,GR.,2025-05-26,hk kyllingekød,hp chicken meat,Minced Meat,hp chicken meat Minced Meat,hp chicken meat Minced Meat,Chicken Mince,Beef Mince (0.59),Pork Mince (0.56),Chicken Mixed Cuts (0.53),True
Coop,BRIOCHE HOTDOG,21.97,FAST FOOD BRØD,,,250,GR.,2025-05-26,brioche hotdog,brioche hotdog,Fast Food Bread,brioche hotdog Fast Food Bread,brioche hotdog Fast Food Bread,Sandwich Bread,Sandwich Bread (0.59),Bread Loaf (0.55),Toast Bread (0.52),True
Coop,"PILSNER 4,6%",34.96,ØL,,,1.98,LTR.,2025-05-26,"pilsner ,",Pilsner,Beer,Pilsner Beer,Pilsner Beer,Sports Drink,Sports Drink (0.52),Cider (Alcoholic) (0.48),Cider (0.45),True
Coop,MAJS,9.25,GROV GRØNT,,,1,STK.,2025-05-26,majs,maize,Coarse Vegetables,maize Coarse Vegetables,maize Coarse Vegetables,Corn,Corn (0.52),Frozen Mixed Vegetables (0.47),Tomatoes (0.44),True
Coop,ØKO. BASILIKUM,15.21,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,basilikum,basil,Herbs & Flavour Enhancers,basil Herbs & Flavour Enhancers,basil Herbs & Flavour Enhancers,Herbal Tea,Herbal Tea (0.49),Vegetable Juice (0.32),Flavored Water (0.31),True
Coop,PITABRØD,15.98,FAST FOOD BRØD,,,500,GR.,2025-05-26,pitabrød,Pita bread,Fast Food Bread,Pita bread Fast Food Bread,Pita bread Fast Food Bread,Sandwich Bread,Sandwich Bread (0.65),Toast Bread (0.62),Bread Loaf (0.60),True
Coop,TOMATER VEJ SELV,2.85,"AGURK, TOMAT & PEBERFRUGT",,,0.12,KG.,2025-05-26,tomater vej selv,tomatoes road yourself,"Cucumber, Tomato & Bell Pepper","tomatoes road yourself Cucumber, Tomato & Bell Pepper","tomatoes road yourself Cucumber, Tomato & Bell Pepper",Tomatoes,Tomatoes (0.67),Cucumber (0.59),Tinned Tomatoes (0.56),True
Coop,ESPRESSO INTENSO,20.46,INSTANT KAFFE,,,10,STK.,2025-05-26,espresso intenso,espresso intenseo,Instant Coffee,espresso intenseo Instant Coffee,espresso intenseo Instant Coffee,Instant Coffee,Instant Coffee (0.73),Coffee (0.60),Ground Coffee (0.52),True
Coop,SUN LOLLY,16.17,FRYS-SELV-IS,,,480,ML.,2025-05-26,sun lolly,sun lolly,Freeze-Yourself Ice Cream,sun lolly Freeze-Yourself Ice Cream,sun lolly Freeze-Yourself Ice Cream,Ice Cream,Ice Cream (0.67),Whipping Cream (0.46),Iced Tea (0.43),True
Coop,OKSEBOUILLON,18.41,SAUCER & NEM MAD,,,100,GR.,2025-05-26,oksebouillon,beef broth,Sauces & Easy Meals,beef broth Sauces & Easy Meals,beef broth Sauces & Easy Meals,Beef,Beef (0.56),Beef Mince (0.51),Ready Meals (0.45),True
Coop,ØKO. RØDBEDER,13.28,GROV GRØNT,,,1,KG.,2025-05-26,rødbeder,Beetroot,Coarse Vegetables,Beetroot Coarse Vegetables,Beetroot Coarse Vegetables,Vegetable Juice,Vegetable Juice (0.46),Frozen Mixed Vegetables (0.40),Cabbage (0.40),True
Coop,FREIXENET,48.66,ALKOHOLFRI ØL/VIN,,,75,CL.,2025-05-26,freixenet,freixenet,Non-Alcoholic Beer/Wine,freixenet Non-Alcoholic Beer/Wine,freixenet Non-Alcoholic Beer/Wine,Cider (Alcoholic),Cider (Alcoholic) (0.53),Sports Drink (0.43),Cider (0.39),True
Coop,MOZZARELLA,22.03,MADLAVNINGSOST M.V.,,,200,GR.,2025-05-26,mozzarella,Mozzarella,Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella Cooking Cheese etc.,Mozzarella,Mozzarella (0.81),Cottage Cheese (0.61),Cheese Slices (0.57),True
Coop,EARL GREY,24.0,TE,,,200,GR.,2025-05-26,earl grey,Earl grey,Tea,Earl grey Tea,Earl grey Tea,Tea,Tea (0.71),Herbal Tea (0.66),Iced Tea (0.60),True
Coop,SUN LOLLY,21.22,FRYS-SELV-IS,,,480,ML.,2025-05-26,sun lolly,sun lolly,Freeze-Yourself Ice Cream,sun lolly Freeze-Yourself Ice Cream,sun lolly Freeze-Yourself Ice Cream,Ice Cream,Ice Cream (0.67),Whipping Cream (0.46),Iced Tea (0.43),True
Coop,ESPRESSO BØNNER,142.48,KAFFE,,,1,KG.,2025-05-26,espresso bønner,espresso beans,Coffee,espresso beans Coffee,espresso beans Coffee,Coffee Beans,Coffee Beans (0.76),Coffee (0.69),Ground Coffee (0.64),True
Coop,BURGER DRESSING,12.02,DRESSING,,,250,GR.,2025-05-26,burger dressing,burger dressing,Dressing,burger dressing Dressing,burger dressing Dressing,Sandwich Spread,Sandwich Spread (0.45),Mixed Salad (0.41),Sandwich Bread (0.39),True
Coop,COCA COLA,3.49,"SODAVAND, VAND, SMOOTHIES M.V.",,,33,CL.,2025-05-26,coca cola,Coca Cola,"Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.","Coca Cola Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.64),Soda (0.60),Berry Juice (0.53),True
Coop,HVIDLØG I NET,6.47,KARTOFLER & LØG,,,90,GR.,2025-05-26,hvidløg i net,garlic in nets,Potatoes & Onions,garlic in nets Potatoes & Onions,garlic in nets Potatoes & Onions,Garlic,Garlic (0.68),Onions (0.62),Potatoes (0.56),True
Coop,COCA COLA ZERO,12.91,"SODAVAND, VAND, SMOOTHIES M.V.",,,1.5,LTR.,2025-05-26,coca cola zero,Coca Cola zero,"Soft Drinks, Water, Smoothies etc.","Coca Cola zero Soft Drinks, Water, Smoothies etc.","Coca Cola zero Soft Drinks, Water, Smoothies etc.",Cola,Cola (0.63),Soda (0.60),Berry Juice (0.51),True
Coop,KYLLINGEBRYSTFILET,39.2,KYLLING,,,450,GR.,2025-05-26,kyllingebrystfilet,chicken breast fillet,Chicken,chicken breast fillet Chicken,chicken breast fillet Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Thighs (0.59),Fish Fillet (0.58),True
Coop,BEARNAISESAUCE,15.97,SAUCER & NEM MAD,,,410,GR.,2025-05-26,bearnaisesauce,Bearnaise sauce,Sauces & Easy Meals,Bearnaise sauce Sauces & Easy Meals,Bearnaise sauce Sauces & Easy Meals,Pasta Sauce,Pasta Sauce (0.54),Ready Meals (0.41),Cottage Cheese (0.40),True
Coop,ØKO. PERSILLE,15.02,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,persille,parsley,Herbs & Flavour Enhancers,parsley Herbs & Flavour Enhancers,parsley Herbs & Flavour Enhancers,Herbal Tea,Herbal Tea (0.44),Berries (0.37),Garlic (0.35),True
Coop,"NAANBRØD, HVIDLØG",12.1,FAST FOOD BRØD,,,260,GR.,2025-05-26,"naanbrød, hvidløg","Naan bread, garlic",Fast Food Bread,"Naan bread, garlic Fast Food Bread","Naan bread, garlic Fast Food Bread",Sandwich Bread,Sandwich Bread (0.63),Bread Loaf (0.58),Rye Bread (0.56),True
Coop,KAKAODRIK PULVER,24.63,KAKAO,,,400,GR.,2025-05-26,kakaodrik pulver,cocoa beverage powder,Cocoa,cocoa beverage powder Cocoa,cocoa beverage powder Cocoa,Cocoa Drink,Cocoa Drink (0.83),Cocoa Milk (0.76),Cola (0.51),True
Coop,"SOMERSBY CIDER 4,5%",15.5,READY TO DRINK,,,33,CL.,2025-05-26,"somersby cider ,",Somersby cider,Ready to Drink,Somersby cider Ready to Drink,Somersby cider Ready to Drink,Cider,Cider (0.70),Cider (Alcoholic) (0.68),Apple Cider (0.65),True
Coop,HINDBÆRSNITTER,26.96,BAVINCHI BAGER,,,250,GR.,2025-05-26,hindbærsnitter,raspberry chops,Bavinchi Bakery,raspberry chops Bavinchi Bakery,raspberry chops Bavinchi Bakery,Biscuits,Biscuits (0.47),Crispbread (0.45),Baked Beans (0.44),True
Coop,MEDISTER,37.34,GRIS,,,500,GR.,2025-05-26,medister,medists,Pork,medists Pork,medists Pork,Pork,Pork Mince (0.55),Pork Chops (0.54),Sausage (0.37),True
Coop,FRILAND ØKO HØJREBSBØFFER,102.82,OKSEKØD,,,350,GR.,2025-05-26,friland  højrebsbøffer,openland right-hand steaks,Beef,openland right-hand steaks Beef,openland right-hand steaks Beef,Beef,Beef (0.73),Beef Mince (0.55),Sausage (0.42),True
Coop,MINI ROSINÆSKER,10.93,NØDDER & TØRRET FRUGT,,,126,GR.,2025-05-26,mini rosinæsker,mini raisin boxes,Nuts & Dried Fruit,mini raisin boxes Nuts & Dried Fruit,mini raisin boxes Nuts & Dried Fruit,Dried Fruit,Dried Fruit (0.59),Raisins (0.54),Fruit Mix (0.53),True
Coop,LETMÆLK,4.24,MÆLK M.V.,,,250,ML.,2025-05-26,letmælk,light milk,Milk etc.,light milk Milk etc.,light milk Milk etc.,Milk,Milk (0.72),Plant Milk (0.64),Cocoa Milk (0.60),True
Coop,EKS. JOMF.OLIVENOLIE,47.92,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,eks jomfolivenolie,ex virgin olive oil,"Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic",Garlic,Garlic (0.39),Orange Juice (0.37),Vegetable Juice (0.37),True
Coop,THOUSAND ISLAND,19.37,DRESSING,,,425,GR.,2025-05-26,thousand island,thousand Island,Dressing,thousand Island Dressing,thousand Island Dressing,Dish Soap,Dish Soap (0.28),Cottage Cheese (0.28),Prunes (0.26),True
Coop,FISKEFRIKADELLER,21.5,FISK & SKALDYR,,,200,GR.,2025-05-26,fiskefrikadeller,Fish meatballs,Fish & Shellfish,Fish meatballs Fish & Shellfish,Fish meatballs Fish & Shellfish,Fish Fillet,Fish Fillet (0.58),Fish Cakes (0.55),Tuna (Canned) (0.46),True
Coop,TOMATKETCHUP,8.6,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,520,GR.,2025-05-26,tomatketchup,tomatketchup,"Ketchup, Remoulade, Mayonnaise etc.","tomatketchup Ketchup, Remoulade, Mayonnaise etc.","tomatketchup Ketchup, Remoulade, Mayonnaise etc.",Ketchup,Ketchup (0.67),Mayonnaise (0.62),Tomato Paste (0.40),True
Coop,KYLLINGEBRYSTFILET,40.42,KYLLING,,,450,GR.,2025-05-26,kyllingebrystfilet,chicken breast fillet,Chicken,chicken breast fillet Chicken,chicken breast fillet Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Thighs (0.59),Fish Fillet (0.58),True
Coop,SKUMMETMÆLK,12.37,MÆLK M.V.,,,1,LTR.,2025-05-26,skummetmælk,skimmed milk,Milk etc.,skimmed milk Milk etc.,skimmed milk Milk etc.,Milk,Milk (0.70),Cocoa Milk (0.59),Plant Milk (0.56),True
Coop,SOLSIKKERUGBRØD,26.33,RUGBRØD,,,950,GR.,2025-05-26,solsikkerugbrød,sunflower-seed bread,Rye Bread,sunflower-seed bread Rye Bread,sunflower-seed bread Rye Bread,Rye Bread,Rye Bread (0.77),Bread Loaf (0.61),Sandwich Bread (0.60),True
Coop,STATE ENERGY,10.42,ENERGIDRIKKE,,,35,CL.,2025-05-26,state energy,state energy,Energy Drinks,state energy Energy Drinks,state energy Energy Drinks,Energy Drink,Energy Drink (0.80),Sports Drink (0.50),Soda (0.41),True
Coop,THOUSAND ISLAND,13.64,DRESSING,,,420,GR.,2025-05-26,thousand island,thousand Island,Dressing,thousand Island Dressing,thousand Island Dressing,Dish Soap,Dish Soap (0.28),Cottage Cheese (0.28),Prunes (0.26),True
