Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Rema1000,"PÅSKEBRYG 5,4%",47.7,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201584/image/1618500977/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"påskebryg ,",Easter Brew,Easter Brew SPECIAL ØL,Easter Brew SPECIAL ØL,Sports Drink,Sports Drink (0.36),Iced Tea (0.35),Flavored Water (0.34),False
Rema1000,"PÅSKEBRYG 5,4%",47.7,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201584/image/1618500977/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"påskebryg ,",Easter Brew,Easter Brew SPECIAL ØL,Easter Brew SPECIAL ØL,Sports Drink,Sports Drink (0.36),Iced Tea (0.35),Flavored Water (0.34),False
Rema1000,"PÅSKEBRYG 5,4%",47.7,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201584/image/1618500977/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"påskebryg ,",Easter Brew,Easter Brew SPECIAL ØL,Easter Brew SPECIAL ØL,Sports Drink,Sports Drink (0.36),Iced Tea (0.35),Flavored Water (0.34),False
Rema1000,"MASTER BREW 10,5%",21.75,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200603/image/1618500943/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"master brew ,",master brew,master brew SPECIAL ØL,master brew SPECIAL ØL,Instant Coffee,Instant Coffee (0.35),Cider (Alcoholic) (0.35),Sports Drink (0.35),False
Rema1000,"KONGENS BRYG 1,7%",5.75,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/203060/image/1618500979/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"kongens bryg ,",the king's brew,the king's brew SPECIAL ØL,the king's brew SPECIAL ØL,Sports Drink,Sports Drink (0.42),Cider (Alcoholic) (0.37),Knækbrød (0.36),False
Rema1000,"ÅRGANGSØL 10,6%",21.25,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/202400/image/1735641422/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"årgangsøl ,",vintage beer,vintage beer SPECIAL ØL,vintage beer SPECIAL ØL,Sports Drink,Sports Drink (0.46),Cider (Alcoholic) (0.39),Cider (0.33),False
Rema1000,1664 5%,14.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200328/image/1683816740/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,,,nan SPECIAL ØL,nan SPECIAL ØL,Knækbrød,Knækbrød (0.32),Salami (0.26),Bananas (0.21),False
Rema1000,1664 5%,14.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200328/image/1683816740/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,,,nan SPECIAL ØL,nan SPECIAL ØL,Knækbrød,Knækbrød (0.32),Salami (0.26),Bananas (0.21),False
Rema1000,GIRAF BLACK 10%,17.5,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200439/image/1737704647/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,giraf black,giraffe black,giraffe black SPECIAL ØL,giraffe black SPECIAL ØL,Zucchini,Zucchini (0.25),Chickpeas (0.24),Feta Cheese (0.23),False
Rema1000,"GRIMBERGEN 6,5%",14.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200880/image/1645454198/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"grimbergen ,",ugbergen,ugbergen SPECIAL ØL,ugbergen SPECIAL ØL,Knækbrød,Knækbrød (0.38),Frikadeller (0.29),Conditioner (0.19),False
Rema1000,"PÅSKE IPA 5,8%",16.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200222/image/1642603339/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"påske ipa ,",Easter ipa,Easter ipa SPECIAL ØL,Easter ipa SPECIAL ØL,Knækbrød,Knækbrød (0.27),Iced Tea (0.26),Eggs (0.25),False
Rema1000,"PÅSKELAM 5,8%",16.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200219/image/1738676968/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"påskelam ,",Passover lamb,Passover lamb SPECIAL ØL,Passover lamb SPECIAL ØL,Sausage,Sausage (0.30),Beef Mince (0.28),Pork Mince (0.27),False
Rema1000,PÅSKE LAMMER 6%,16.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200591/image/1737706079/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,påske lammer,Easter Lambs,Easter Lambs SPECIAL ØL,Easter Lambs SPECIAL ØL,Eggs,Eggs (0.32),Sausage (0.29),Lentils (0.28),False
Rema1000,"ELEPHANT 7,2%",18.25,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200642/image/1618500947/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"elephant ,",Elephant,Elephant SPECIAL ØL,Elephant SPECIAL ØL,Knækbrød,Knækbrød (0.30),Sausage (0.23),Pork Mince (0.22),False
Rema1000,"YAKIMA IPA 6,5%",12.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200145/image/1645454876/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"yakima ipa ,",yakima ipa,yakima ipa SPECIAL ØL,yakima ipa SPECIAL ØL,Knækbrød,Knækbrød (0.30),Salami (0.27),Surimi (0.25),False
Rema1000,"PÅSKE PALE ALE 5,5%",30.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201559/image/1737705546/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"påske pale ale ,",Easter pale ale,Easter pale ale SPECIAL ØL,Easter pale ale SPECIAL ØL,Cider (Alcoholic),Cider (Alcoholic) (0.28),Cider (0.28),Pear Cider (0.28),False
Rema1000,"PÅSKE PIP 4,7%",16.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200282/image/1737719303/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"påske pip ,",Easter Pip,Easter Pip SPECIAL ØL,Easter Pip SPECIAL ØL,Knækbrød,Knækbrød (0.27),Liver Pâté (0.25),Eggs (0.23),False
Rema1000,1664 5%,84.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200329/image/1621678381/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,,,nan SPECIAL ØL,nan SPECIAL ØL,Knækbrød,Knækbrød (0.32),Salami (0.26),Bananas (0.21),False
Rema1000,1664 5%,84.0,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200329/image/1621678381/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,,,nan SPECIAL ØL,nan SPECIAL ØL,Knækbrød,Knækbrød (0.32),Salami (0.26),Bananas (0.21),False
Rema1000,FYNSK FORÅR 5%,20.25,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200965/image/1618500960/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,fynsk forår,Fynsk Spring,Fynsk Spring SPECIAL ØL,Fynsk Spring SPECIAL ØL,Knækbrød,Knækbrød (0.33),Frikadeller (0.33),Skyr (0.20),False
Rema1000,"HARBOE PILSNER 4,6%",25.2,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200703/image/1708694905/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"harboe pilsner ,",Harboe bells,Harboe bells ØL,Harboe bells ØL,Knækbrød,Knækbrød (0.38),Bell Peppers (0.31),Frikadeller (0.30),False
Rema1000,"PÅSKEBRYG 5,7%",37.2,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201569/image/1673429991/170.jpg,https://shop.rema1000.dk/drikkevarer,198,CL.,,2025-04-27,"påskebryg ,",Easter Brew,Easter Brew ØL,Easter Brew ØL,Sports Drink,Sports Drink (0.39),Cider (Alcoholic) (0.37),Cider (0.36),False
Rema1000,"PILSNER 4,6%",32.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201014/image/1745584841/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"PILSNER 4,6%",32.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201014/image/1745584841/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"PILSNER 4,6%",32.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201014/image/1745584841/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"TUBORG CLASSIC 4,6%",24.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200313/image/1618500922/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"tuborg classic ,",tuborg classic,tuborg classic ØL,tuborg classic ØL,Knækbrød,Knækbrød (0.37),Frikadeller (0.29),Tea (0.23),False
Rema1000,"TUBORG CLASSIC 4,6%",24.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200313/image/1618500922/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"tuborg classic ,",tuborg classic,tuborg classic ØL,tuborg classic ØL,Knækbrød,Knækbrød (0.37),Frikadeller (0.29),Tea (0.23),False
Rema1000,"TUBORG CLASSIC 4,6%",4.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200317/image/1713277215/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"tuborg classic ,",tuborg classic,tuborg classic ØL,tuborg classic ØL,Knækbrød,Knækbrød (0.37),Frikadeller (0.29),Tea (0.23),False
Rema1000,"TUBORG CLASSIC 4,6%",4.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200317/image/1713277215/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"tuborg classic ,",tuborg classic,tuborg classic ØL,tuborg classic ØL,Knækbrød,Knækbrød (0.37),Frikadeller (0.29),Tea (0.23),False
Rema1000,"HARBOE 4,6%",27.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200463/image/1724937384/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"harboe ,",HARBOE,HARBOE ØL,HARBOE ØL,Knækbrød,Knækbrød (0.48),Frikadeller (0.35),Parmesan (0.25),False
Rema1000,"HARBOE 4,6%",27.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200463/image/1724937384/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"harboe ,",HARBOE,HARBOE ØL,HARBOE ØL,Knækbrød,Knækbrød (0.48),Frikadeller (0.35),Parmesan (0.25),False
Rema1000,"PILSNER 4,6%",5.42,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201003/image/1695910077/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"PILSNER 4,6%",5.42,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201003/image/1695910077/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"PILSNER 4,6%",5.42,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201003/image/1695910077/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"GRØN TUBORG 4,6%",4.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200109/image/1650957290/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"grøn tuborg ,",green tuborg,green tuborg ØL,green tuborg ØL,Knækbrød,Knækbrød (0.36),Frikadeller (0.32),Tea (0.30),False
Rema1000,"GRØN TUBORG 4,6%",4.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200109/image/1650957290/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"grøn tuborg ,",green tuborg,green tuborg ØL,green tuborg ØL,Knækbrød,Knækbrød (0.36),Frikadeller (0.32),Tea (0.30),False
Rema1000,"ROYAL EXPORT 5,4%",41.1,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200402/image/1717427263/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"royal export ,",royal export,royal export ØL,royal export ØL,Knækbrød,Knækbrød (0.35),Licorice (0.20),Cottage Cheese (0.19),False
Rema1000,"ROYAL EXPORT 5,4%",41.1,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200402/image/1717427263/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"royal export ,",royal export,royal export ØL,royal export ØL,Knækbrød,Knækbrød (0.35),Licorice (0.20),Cottage Cheese (0.19),False
Rema1000,"HEINEKEN 4,6%",37.8,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200393/image/1717427305/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"heineken ,",heineken,heineken ØL,heineken ØL,Knækbrød,Knækbrød (0.37),Margarine (0.31),Mustard (0.31),False
Rema1000,"HEINEKEN 4,6%",37.8,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200393/image/1717427305/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"heineken ,",heineken,heineken ØL,heineken ØL,Knækbrød,Knækbrød (0.37),Margarine (0.31),Mustard (0.31),False
Rema1000,"ROYAL EXPORT 5,4%",6.85,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200400/image/1718892507/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"royal export ,",royal export,royal export ØL,royal export ØL,Knækbrød,Knækbrød (0.35),Licorice (0.20),Cottage Cheese (0.19),False
Rema1000,"ROYAL EXPORT 5,4%",6.85,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200400/image/1718892507/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"royal export ,",royal export,royal export ØL,royal export ØL,Knækbrød,Knækbrød (0.35),Licorice (0.20),Cottage Cheese (0.19),False
Rema1000,"HEINEKEN 4,6%",6.3,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200394/image/1717427349/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"heineken ,",heineken,heineken ØL,heineken ØL,Knækbrød,Knækbrød (0.37),Margarine (0.31),Mustard (0.31),False
Rema1000,"HEINEKEN 4,6%",6.3,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200394/image/1717427349/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"heineken ,",heineken,heineken ØL,heineken ØL,Knækbrød,Knækbrød (0.37),Margarine (0.31),Mustard (0.31),False
Rema1000,"CLASSIC 4,6%",4.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200456/image/1656320104/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"classic ,",Classic,Classic ØL,Classic ØL,Knækbrød,Knækbrød (0.44),Frikadeller (0.28),Sausage (0.24),False
Rema1000,HARBOE PILSNER,24.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200671/image/1693319129/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,harboe pilsner,Harboe Pilsner,Harboe Pilsner ØL,Harboe Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.44),Parmesan (0.31),False
Rema1000,"PILSNER 4,4%",3.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200355/image/1724938690/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"PILSNER 4,4%",3.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200355/image/1724938690/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"PILSNER 4,4%",3.5,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200355/image/1724938690/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),False
Rema1000,"TUBORG GULD 5,6%",36.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200606/image/1618500943/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"tuborg guld ,",tuborg gold,tuborg gold ØL,tuborg gold ØL,Knækbrød,Knækbrød (0.35),Frikadeller (0.28),Sparkling Water (0.25),False
Rema1000,"GRØN TUBORG 4,6%",14.75,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200115/image/1652682958/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"grøn tuborg ,",green tuborg,green tuborg ØL,green tuborg ØL,Knækbrød,Knækbrød (0.36),Frikadeller (0.32),Tea (0.30),False
Rema1000,"GRØN TUBORG 4,6%",14.75,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200115/image/1652682958/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"grøn tuborg ,",green tuborg,green tuborg ØL,green tuborg ØL,Knækbrød,Knækbrød (0.36),Frikadeller (0.32),Tea (0.30),False
Rema1000,"ROYAL BLANCHE 4,6%",7.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200698/image/1732027329/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"royal blanche ,",royal blanche,royal blanche ØL,royal blanche ØL,Knækbrød,Knækbrød (0.35),Bouillon (0.30),Frikadeller (0.26),False
Rema1000,"HARBOE 4,6%",4.2,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200705/image/1708694844/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"harboe ,",HARBOE,HARBOE ØL,HARBOE ØL,Knækbrød,Knækbrød (0.48),Frikadeller (0.35),Parmesan (0.25),False
Rema1000,"HARBOE 4,6%",4.2,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200705/image/1708694844/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"harboe ,",HARBOE,HARBOE ØL,HARBOE ØL,Knækbrød,Knækbrød (0.48),Frikadeller (0.35),Parmesan (0.25),False
Rema1000,"GRAM SLOT CLASSIC 4,8%",10.0,ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200268/image/1618500919/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"gram slot classic ,",gram slot classic,gram slot classic ØL,gram slot classic ØL,Knækbrød,Knækbrød (0.31),Bread Loaf (0.25),Margarine (0.24),False
Rema1000,ÆBLEJUICE,10.95,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10506/image/1618229743/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,æblejuice,apple juice,apple juice JUICE M.V.,apple juice JUICE M.V.,Apple Juice,Apple Juice (0.85),Juice (0.74),Fruit Juice (Mixed) (0.71),False
Rema1000,ÆBLEJUICE,10.95,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10506/image/1618229743/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,æblejuice,apple juice,apple juice JUICE M.V.,apple juice JUICE M.V.,Apple Juice,Apple Juice (0.85),Juice (0.74),Fruit Juice (Mixed) (0.71),False
Rema1000,ÆBLEJUICE,10.95,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10506/image/1618229743/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,æblejuice,apple juice,apple juice JUICE M.V.,apple juice JUICE M.V.,Apple Juice,Apple Juice (0.85),Juice (0.74),Fruit Juice (Mixed) (0.71),False
Rema1000,"ÆBLEJUICE, BRIK",4.0,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10102/image/1646126222/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,"æblejuice, brik","apple juice, piece","apple juice, piece JUICE M.V.","apple juice, piece JUICE M.V.",Apple Juice,Apple Juice (0.81),Juice (0.72),Fruit Juice (Mixed) (0.70),False
Rema1000,"ÆBLEJUICE, BRIK",4.0,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10102/image/1646126222/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,"æblejuice, brik","apple juice, piece","apple juice, piece JUICE M.V.","apple juice, piece JUICE M.V.",Apple Juice,Apple Juice (0.81),Juice (0.72),Fruit Juice (Mixed) (0.70),False
Rema1000,"MULTIJUICE, BRIK",4.0,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10093/image/1646126136/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,"multijuice, brik","multijuice, piece","multijuice, piece JUICE M.V.","multijuice, piece JUICE M.V.",Juice,Juice (0.61),Multivitamin Juice (0.59),Fruit Juice (Mixed) (0.57),False
Rema1000,"ÆBLEJUICE, BRIK",4.0,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10098/image/1650634753/170.jpg,https://shop.rema1000.dk/drikkevarer,20,CL.,,2025-04-27,"æblejuice, brik","apple juice, piece","apple juice, piece JUICE M.V.","apple juice, piece JUICE M.V.",Apple Juice,Apple Juice (0.81),Juice (0.72),Fruit Juice (Mixed) (0.70),False
Rema1000,"ÆBLEJUICE, BRIK",4.0,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10098/image/1650634753/170.jpg,https://shop.rema1000.dk/drikkevarer,20,CL.,,2025-04-27,"æblejuice, brik","apple juice, piece","apple juice, piece JUICE M.V.","apple juice, piece JUICE M.V.",Apple Juice,Apple Juice (0.81),Juice (0.72),Fruit Juice (Mixed) (0.70),False
Rema1000,MULTIJUICE,16.95,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11935/image/1720453115/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,multijuice,multijuice,multijuice JUICE M.V.,multijuice JUICE M.V.,Multivitamin Juice,Multivitamin Juice (0.65),Juice (0.62),Fruit Juice (Mixed) (0.59),False
Rema1000,APPELSINJUICE,24.95,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10104/image/1618229730/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,appelsinjuice,orange juice,orange juice JUICE M.V.,orange juice JUICE M.V.,Orange Juice,Orange Juice (0.85),Juice (0.73),Fruit Juice (Mixed) (0.71),False
Rema1000,APPELSINJUICE,24.95,JUICE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10104/image/1618229730/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,appelsinjuice,orange juice,orange juice JUICE M.V.,orange juice JUICE M.V.,Orange Juice,Orange Juice (0.85),Juice (0.73),Fruit Juice (Mixed) (0.71),False
